,transaction_logistic_pharmacy_id,drug_id,quantity
3307,GB94IDQP59407467623136,drug31999410,206
3308,GB94IDQP59407467623136,drug38475368,953
3309,GB94IDQP59407467623136,drug39502094,869
3310,GB94IDQP59407467623136,drug45403330,798
3311,GB94IDQP59407467623136,drug91871275,910
3312,GB94IDQP59407467623136,drug91084545,869
3313,GB94IDQP59407467623136,drug75151645,303
3314,GB94IDQP59407467623136,drug94449822,110
3315,GB94IDQP59407467623136,drug07139598,754
3316,GB94IDQP59407467623136,drug51423551,204
3317,GB94IDQP59407467623136,drug61824010,815
3318,GB94IDQP59407467623136,drug83741951,537
3319,GB94IDQP59407467623136,drug12503070,376
3320,GB94IDQP59407467623136,drug05497454,163
3321,GB94IDQP59407467623136,drug07216213,907
3322,GB94IDQP59407467623136,drug23177871,692
3323,GB94IDQP59407467623136,drug51671051,279
3324,GB94IDQP59407467623136,drug91280893,703
3325,GB94IDQP59407467623136,drug52874741,611
3326,GB94IDQP59407467623136,drug15406590,324
3327,GB94IDQP59407467623136,drug67522019,811
3328,GB94IDQP59407467623136,drug60843760,260
3329,GB94IDQP59407467623136,drug98928200,602
3330,GB94IDQP59407467623136,drug85966482,244
3331,GB94IDQP59407467623136,drug63702156,293
3332,GB94IDQP59407467623136,drug23177871,436
3333,GB94IDQP59407467623136,drug02277240,437
3334,GB94IDQP59407467623136,drug07005824,227
3335,GB94IDQP59407467623136,drug07954108,366
3336,GB94IDQP59407467623136,drug61824010,891
3337,GB94IDQP59407467623136,drug05810291,230
3338,GB94IDQP59407467623136,drug36537068,743
3339,GB94IDQP59407467623136,drug43279241,170
3340,GB94IDQP59407467623136,drug04679172,765
3341,GB94IDQP59407467623136,drug21625060,901
3342,GB94IDQP59407467623136,drug70453034,147
3343,GB94IDQP59407467623136,drug04673408,472
3344,GB94IDQP59407467623136,drug06536879,317
3345,GB94IDQP59407467623136,drug57961255,585
3346,GB94IDQP59407467623136,drug07442995,464
3347,GB94IDQP59407467623136,drug63247565,846
3348,GB94IDQP59407467623136,drug39502094,338
3349,GB94IDQP59407467623136,drug97899020,226
3350,GB94IDQP59407467623136,drug66048138,692
3351,GB94IDQP59407467623136,drug28011682,623
3352,GB94IDQP59407467623136,drug55536073,322
3353,GB94IDQP59407467623136,drug67522019,547
3354,GB94IDQP59407467623136,drug07005824,827
3355,GB94IDQP59407467623136,drug62529365,900
3356,GB94IDQP59407467623136,drug51671051,515
3357,GB94IDQP59407467623136,drug24274852,417
3358,GB94IDQP59407467623136,drug21625060,830
3359,GB94IDQP59407467623136,drug81570454,747
3360,GB94IDQP59407467623136,drug45482502,965
3361,GB94IDQP59407467623136,drug06536879,684
3362,GB94IDQP59407467623136,drug89581438,533
3363,GB94IDQP59407467623136,drug45482502,148
3364,GB94IDQP59407467623136,drug36646647,573
3365,GB94IDQP59407467623136,drug71734989,928
3366,GB94IDQP59407467623136,drug45403330,643
3367,GB94IDQP59407467623136,drug53526540,771
3368,GB94IDQP59407467623136,drug36775507,415
3369,GB94IDQP59407467623136,drug45403330,964
3370,GB94IDQP59407467623136,drug62781800,957
3371,GB94IDQP59407467623136,drug88734576,689
3372,GB94IDQP59407467623136,drug70415612,853
3373,GB94IDQP59407467623136,drug52419621,587
3374,GB94IDQP59407467623136,drug60282545,315
3375,GB94IDQP59407467623136,drug58415733,676
3376,GB94IDQP59407467623136,drug67522019,648
3377,GB94IDQP59407467623136,drug39664051,819
3378,GB94IDQP59407467623136,drug23177871,335
3379,GB94IDQP59407467623136,drug52419621,902
3380,GB94IDQP59407467623136,drug81570454,889
3381,GB94IDQP59407467623136,drug90188947,778
3382,GB94IDQP59407467623136,drug63247565,241
3383,GB21WZGG78044502605175,drug72250907,709
3384,GB21WZGG78044502605175,drug22155948,661
3385,GB21WZGG78044502605175,drug06536879,625
3386,GB21WZGG78044502605175,drug68272647,391
3387,GB21WZGG78044502605175,drug09332102,120
3388,GB21WZGG78044502605175,drug53537447,128
3389,GB21WZGG78044502605175,drug25473605,387
3390,GB21WZGG78044502605175,drug23867758,851
3391,GB21WZGG78044502605175,drug51906948,613
3392,GB21WZGG78044502605175,drug90626067,765
3393,GB21WZGG78044502605175,drug16108141,289
3394,GB21WZGG78044502605175,drug78279223,302
3395,GB21WZGG78044502605175,drug07139598,152
3396,GB21WZGG78044502605175,drug94575323,101
3397,GB21WZGG78044502605175,drug42187806,481
3398,GB21WZGG78044502605175,drug65864098,337
3399,GB21WZGG78044502605175,drug68357658,605
3400,GB21WZGG78044502605175,drug20906559,996
3401,GB21WZGG78044502605175,drug95984926,694
3402,GB21WZGG78044502605175,drug48331708,248
3403,GB21WZGG78044502605175,drug85881884,246
3404,GB21WZGG78044502605175,drug85881884,968
3405,GB21WZGG78044502605175,drug90482731,770
3406,GB21WZGG78044502605175,drug63441802,388
3407,GB21WZGG78044502605175,drug63702156,171
3408,GB21WZGG78044502605175,drug82307868,168
3409,GB21WZGG78044502605175,drug48733458,408
3410,GB21WZGG78044502605175,drug81285006,822
3411,GB21WZGG78044502605175,drug96302910,903
3412,GB21WZGG78044502605175,drug83393358,762
3413,GB21WZGG78044502605175,drug21625060,418
3414,GB21WZGG78044502605175,drug93448178,960
3415,GB21WZGG78044502605175,drug67522019,211
3416,GB21WZGG78044502605175,drug79748780,236
3417,GB21WZGG78044502605175,drug56280364,515
3418,GB21WZGG78044502605175,drug90435782,109
3419,GB21WZGG78044502605175,drug05810291,217
3420,GB21WZGG78044502605175,drug90482731,899
3421,GB21WZGG78044502605175,drug40052861,267
3422,GB21WZGG78044502605175,drug39664051,321
3423,GB21WZGG78044502605175,drug07139598,326
3424,GB21WZGG78044502605175,drug25473605,555
3425,GB21WZGG78044502605175,drug63617689,805
3426,GB21WZGG78044502605175,drug37641146,880
3427,GB21WZGG78044502605175,drug39664051,530
3428,GB21WZGG78044502605175,drug92078413,864
3429,GB21WZGG78044502605175,drug83393358,339
3430,GB21WZGG78044502605175,drug23177871,812
3431,GB21WZGG78044502605175,drug34789896,646
3432,GB21WZGG78044502605175,drug12503070,186
3433,GB21WZGG78044502605175,drug07951190,579
3434,GB21WZGG78044502605175,drug80453208,273
3435,GB21WZGG78044502605175,drug63758054,898
3436,GB21WZGG78044502605175,drug62529365,891
3437,GB21WZGG78044502605175,drug72930892,311
3438,GB21WZGG78044502605175,drug75151645,582
3439,GB21WZGG78044502605175,drug63702156,462
3440,GB21WZGG78044502605175,drug40052861,138
3441,GB21WZGG78044502605175,drug77438058,199
3442,GB21WZGG78044502605175,drug75324698,598
3443,GB21WZGG78044502605175,drug75339562,263
3444,GB21WZGG78044502605175,drug91871275,912
3445,GB21WZGG78044502605175,drug04679172,373
3446,GB21WZGG78044502605175,drug22155948,850
3447,GB21WZGG78044502605175,drug48733458,205
3448,GB21WZGG78044502605175,drug65864098,250
3449,GB21WZGG78044502605175,drug82670597,916
3450,GB21WZGG78044502605175,drug23867758,146
3451,GB21WZGG78044502605175,drug05810291,242
3452,GB21WZGG78044502605175,drug07596964,151
3453,GB21WZGG78044502605175,drug13038472,749
3454,GB21WZGG78044502605175,drug01308433,646
3455,GB21WZGG78044502605175,drug61531215,259
3456,GB21WZGG78044502605175,drug20906559,234
3457,GB21WZGG78044502605175,drug21625060,179
3458,GB21WZGG78044502605175,drug12503070,437
3459,GB21WZGG78044502605175,drug45403330,475
3460,GB21WZGG78044502605175,drug10212486,100
3461,GB21WZGG78044502605175,drug72889619,328
3462,GB21WZGG78044502605175,drug07954108,895
3463,GB21WZGG78044502605175,drug40052861,332
3464,GB21WZGG78044502605175,drug39664051,167
3465,GB21WZGG78044502605175,drug54148048,802
3466,GB21WZGG78044502605175,drug35020578,398
3467,GB21WZGG78044502605175,drug04673408,132
3468,GB21WZGG78044502605175,drug66048138,127
3469,GB21WZGG78044502605175,drug77438058,799
3470,GB21WZGG78044502605175,drug98072057,872
3471,GB21WZGG78044502605175,drug82307868,314
3472,GB21WZGG78044502605175,drug34789896,978
3473,GB21WZGG78044502605175,drug12221745,624
3474,GB21WZGG78044502605175,drug63441802,429
3475,GB21WZGG78044502605175,drug80453208,742
3476,GB21WZGG78044502605175,drug02684192,314
3477,GB21WZGG78044502605175,drug90419812,684
3478,GB21WZGG78044502605175,drug60470010,583
3479,GB21WZGG78044502605175,drug66048138,274
3480,GB21WZGG78044502605175,drug82563585,633
3481,GB21WZGG78044502605175,drug44812263,360
3482,GB21WZGG78044502605175,drug37641146,514
3483,GB21WZGG78044502605175,drug24714877,959
3484,GB21WZGG78044502605175,drug11824657,853
3485,GB21WZGG78044502605175,drug79748780,818
3486,GB21WZGG78044502605175,drug78223950,221
3487,GB21WZGG78044502605175,drug96335857,382
3488,GB21WZGG78044502605175,drug62781800,682
3489,GB21WZGG78044502605175,drug07951190,948
3490,GB21WZGG78044502605175,drug52419621,814
3491,GB21WZGG78044502605175,drug12221745,378
3492,GB21WZGG78044502605175,drug98928200,141
3493,GB21WZGG78044502605175,drug16108141,569
3494,GB21WZGG78044502605175,drug53526540,956
3495,GB21WZGG78044502605175,drug90188947,560
3496,GB21WZGG78044502605175,drug48733458,356
3497,GB21WZGG78044502605175,drug20114367,623
3498,GB21WZGG78044502605175,drug81478514,451
3499,GB21WZGG78044502605175,drug80279068,648
3500,GB21WZGG78044502605175,drug98072057,778
3501,GB21WZGG78044502605175,drug66295327,577
3502,GB21WZGG78044502605175,drug94449822,973
3503,GB21WZGG78044502605175,drug37448561,589
3504,GB21WZGG78044502605175,drug31004220,762
3505,GB21WZGG78044502605175,drug98072057,815
3506,GB21WZGG78044502605175,drug22852205,204
3507,GB21WZGG78044502605175,drug75324698,777
3508,GB21WZGG78044502605175,drug23177871,411
3509,GB21WZGG78044502605175,drug02160115,464
3510,GB21WZGG78044502605175,drug13317331,854
3511,GB21WZGG78044502605175,drug90188947,100
3512,GB21WZGG78044502605175,drug89581438,861
3513,GB21WZGG78044502605175,drug49452730,577
3514,GB21WZGG78044502605175,drug91243812,988
3515,GB21WZGG78044502605175,drug14294525,801
3516,GB21WZGG78044502605175,drug37591403,102
3517,GB21WZGG78044502605175,drug75324698,648
3518,GB21WZGG78044502605175,drug81472369,354
3519,GB21WZGG78044502605175,drug66295327,543
3520,GB21WZGG78044502605175,drug15371560,172
3521,GB21WZGG78044502605175,drug72486597,491
3522,GB21WZGG78044502605175,drug22125507,856
3523,GB21WZGG78044502605175,drug62529365,382
3524,GB21WZGG78044502605175,drug81163762,909
3525,GB21WZGG78044502605175,drug51906948,331
3526,GB21WZGG78044502605175,drug13038472,825
3527,GB21WZGG78044502605175,drug76207815,943
3528,GB21WZGG78044502605175,drug98072057,780
3529,GB21WZGG78044502605175,drug78279223,719
3530,GB21WZGG78044502605175,drug96302910,906
3531,GB21WZGG78044502605175,drug24571234,315
3532,GB21WZGG78044502605175,drug72250907,650
3533,GB21WZGG78044502605175,drug63441802,235
3534,GB21WZGG78044502605175,drug82307868,787
3535,GB21WZGG78044502605175,drug78665699,294
3536,GB21WZGG78044502605175,drug16108141,469
3537,GB21WZGG78044502605175,drug26446547,906
3538,GB21WZGG78044502605175,drug07954108,593
3539,GB21WZGG78044502605175,drug48733458,872
3540,GB21WZGG78044502605175,drug38475368,898
3541,GB21WZGG78044502605175,drug47051621,434
3542,GB21WZGG78044502605175,drug09332102,124
3543,GB21WZGG78044502605175,drug63247565,119
3544,GB21WZGG78044502605175,drug01308433,244
3545,GB21WZGG78044502605175,drug80124078,282
3546,GB21WZGG78044502605175,drug42187806,478
3547,GB21WZGG78044502605175,drug78665699,225
3548,GB21WZGG78044502605175,drug68272647,944
3549,GB21WZGG78044502605175,drug80453208,136
3550,GB21WZGG78044502605175,drug57961255,422
3551,GB21WZGG78044502605175,drug61531215,646
3552,GB21WZGG78044502605175,drug78926509,991
3553,GB21WZGG78044502605175,drug51423551,258
3554,GB21WZGG78044502605175,drug62529365,847
3555,GB21WZGG78044502605175,drug71734989,260
3556,GB21WZGG78044502605175,drug07005824,831
3557,GB21WZGG78044502605175,drug12890255,570
3558,GB21WZGG78044502605175,drug90730092,481
3559,GB21WZGG78044502605175,drug16108141,920
3560,GB21WZGG78044502605175,drug51906948,537
3561,GB21WZGG78044502605175,drug87480702,128
3562,GB21WZGG78044502605175,drug06536879,562
3563,GB21WZGG78044502605175,drug20114367,416
3564,GB21WZGG78044502605175,drug75324698,562
3565,GB21WZGG78044502605175,drug88734576,402
3566,GB21WZGG78044502605175,drug63441802,874
3567,GB21WZGG78044502605175,drug65864098,123
3568,GB21WZGG78044502605175,drug07951190,392
3569,GB21WZGG78044502605175,drug70682915,929
3570,GB21WZGG78044502605175,drug80279068,287
3571,GB21WZGG78044502605175,drug54349650,786
3572,GB21WZGG78044502605175,drug00913164,668
3573,GB21WZGG78044502605175,drug90626067,264
3574,GB21WZGG78044502605175,drug82563585,218
3575,GB21WZGG78044502605175,drug37641146,793
3576,GB21WZGG78044502605175,drug68272647,911
3577,GB21WZGG78044502605175,drug00666374,372
3578,GB21WZGG78044502605175,drug31410335,749
3579,GB21WZGG78044502605175,drug00913164,275
3580,GB21WZGG78044502605175,drug81459506,667
3581,GB21WZGG78044502605175,drug40052861,283
3582,GB21WZGG78044502605175,drug02160115,183
3583,GB21WZGG78044502605175,drug95984926,281
3584,GB21WZGG78044502605175,drug70453034,665
3585,GB21WZGG78044502605175,drug66295327,984
3586,GB21WZGG78044502605175,drug05244287,535
3587,GB21WZGG78044502605175,drug83741951,867
3588,GB21WZGG78044502605175,drug88734576,448
3589,GB21WZGG78044502605175,drug83393358,924
3590,GB21WZGG78044502605175,drug70682915,624
3591,GB21WZGG78044502605175,drug91280893,342
3592,GB21WZGG78044502605175,drug35061861,697
3593,GB21WZGG78044502605175,drug82627058,875
3594,GB21WZGG78044502605175,drug95984926,923
3595,GB21WZGG78044502605175,drug48733458,104
3596,GB21WZGG78044502605175,drug80279068,907
3597,GB21WZGG78044502605175,drug88734576,362
3598,GB21WZGG78044502605175,drug96302910,396
3599,GB21WZGG78044502605175,drug02347912,889
3600,GB21WZGG78044502605175,drug05810291,194
3601,GB21WZGG78044502605175,drug80279068,166
3602,GB57YXOH08595528121892,drug36775507,570
3603,GB57YXOH08595528121892,drug37858179,199
3604,GB57YXOH08595528121892,drug94449822,332
3605,GB57YXOH08595528121892,drug60843760,355
3606,GB57YXOH08595528121892,drug63758054,969
3607,GB57YXOH08595528121892,drug35020578,940
3608,GB57YXOH08595528121892,drug53526540,922
3609,GB57YXOH08595528121892,drug92078413,583
3610,GB57YXOH08595528121892,drug76207815,249
3611,GB57YXOH08595528121892,drug93448178,822
3612,GB57YXOH08595528121892,drug45482502,984
3613,GB57YXOH08595528121892,drug20114367,153
3614,GB57YXOH08595528121892,drug07442995,641
3615,GB57YXOH08595528121892,drug37591403,143
3616,GB57YXOH08595528121892,drug05497454,990
3617,GB57YXOH08595528121892,drug55536073,673
3618,GB57YXOH08595528121892,drug02347912,230
3619,GB57YXOH08595528121892,drug60843760,505
3620,GB57YXOH08595528121892,drug51906948,379
3621,GB57YXOH08595528121892,drug90730092,597
3622,GB57YXOH08595528121892,drug14294525,689
3623,GB57YXOH08595528121892,drug70453034,443
3624,GB57YXOH08595528121892,drug23867758,806
3625,GB57YXOH08595528121892,drug00666374,529
3626,GB57YXOH08595528121892,drug53537447,320
3627,GB57YXOH08595528121892,drug27231500,481
3628,GB57YXOH08595528121892,drug05497454,290
3629,GB57YXOH08595528121892,drug81478514,337
3630,GB57YXOH08595528121892,drug81472369,510
3631,GB57YXOH08595528121892,drug17244244,666
3632,GB57YXOH08595528121892,drug90730092,245
3633,GB57YXOH08595528121892,drug53537447,435
3634,GB57YXOH08595528121892,drug31784573,253
3635,GB57YXOH08595528121892,drug70415612,412
3636,GB57YXOH08595528121892,drug24274852,231
3637,GB57YXOH08595528121892,drug31282017,436
3638,GB57YXOH08595528121892,drug45482502,234
3639,GB57YXOH08595528121892,drug12221745,332
3640,GB57YXOH08595528121892,drug61824010,440
3641,GB57YXOH08595528121892,drug39018649,517
3642,GB57YXOH08595528121892,drug43043958,427
3643,GB57YXOH08595528121892,drug23177871,777
3644,GB57YXOH08595528121892,drug55536073,846
3645,GB57YXOH08595528121892,drug66048138,614
3646,GB57YXOH08595528121892,drug82307868,554
3647,GB57YXOH08595528121892,drug82307868,790
3648,GB57YXOH08595528121892,drug07951190,459
3649,GB57YXOH08595528121892,drug78926509,556
3650,GB57YXOH08595528121892,drug98072057,177
3651,GB57YXOH08595528121892,drug47051621,967
3652,GB57YXOH08595528121892,drug44812263,900
3653,GB57YXOH08595528121892,drug15371560,157
3654,GB57YXOH08595528121892,drug09332102,744
3655,GB57YXOH08595528121892,drug17244244,822
3656,GB57YXOH08595528121892,drug31282017,476
3657,GB57YXOH08595528121892,drug12221745,376
3658,GB57YXOH08595528121892,drug90188947,517
3659,GB57YXOH08595528121892,drug07951190,441
3660,GB57YXOH08595528121892,drug65864098,846
3661,GB57YXOH08595528121892,drug87480702,465
3662,GB57YXOH08595528121892,drug35061861,505
3663,GB57YXOH08595528121892,drug81472369,264
3664,GB57YXOH08595528121892,drug82627058,824
3665,GB57YXOH08595528121892,drug38475368,664
3666,GB57YXOH08595528121892,drug09768543,945
3667,GB57YXOH08595528121892,drug70682915,398
3668,GB57YXOH08595528121892,drug02160115,248
3669,GB57YXOH08595528121892,drug97899020,976
3670,GB57YXOH08595528121892,drug78926509,678
3671,GB57YXOH08595528121892,drug90435782,559
3672,GB57YXOH08595528121892,drug91243812,681
3673,GB57YXOH08595528121892,drug60282545,240
3674,GB57YXOH08595528121892,drug89581438,112
3675,GB57YXOH08595528121892,drug91871275,775
3676,GB57YXOH08595528121892,drug23177871,852
3677,GB57YXOH08595528121892,drug96335857,939
3678,GB57YXOH08595528121892,drug67522019,609
3679,GB57YXOH08595528121892,drug11824657,812
3680,GB57YXOH08595528121892,drug67531332,318
3681,GB57YXOH08595528121892,drug51423551,166
3682,GB57YXOH08595528121892,drug31282017,186
3683,GB57YXOH08595528121892,drug51906948,846
3684,GB57YXOH08595528121892,drug22155948,948
3685,GB57YXOH08595528121892,drug54349650,396
3686,GB57YXOH08595528121892,drug68272647,693
3687,GB57YXOH08595528121892,drug87480702,451
3688,GB57YXOH08595528121892,drug00296038,720
3689,GB57YXOH08595528121892,drug65864098,824
3690,GB57YXOH08595528121892,drug58415733,383
3691,GB57YXOH08595528121892,drug07596964,976
3692,GB57YXOH08595528121892,drug96302910,418
3693,GB57YXOH08595528121892,drug00666374,668
3694,GB57YXOH08595528121892,drug88734576,965
3695,GB57YXOH08595528121892,drug59016069,659
3696,GB57YXOH08595528121892,drug23177871,910
3697,GB57YXOH08595528121892,drug37858179,568
3698,GB57YXOH08595528121892,drug38178634,429
3699,GB57YXOH08595528121892,drug65864098,865
3700,GB57YXOH08595528121892,drug90730092,622
3701,GB57YXOH08595528121892,drug45659690,719
3702,GB57YXOH08595528121892,drug05810291,272
3703,GB57YXOH08595528121892,drug89581438,840
3704,GB57YXOH08595528121892,drug80453208,370
3705,GB57YXOH08595528121892,drug51976255,819
3706,GB57YXOH08595528121892,drug38178634,971
3707,GB57YXOH08595528121892,drug07139598,998
3708,GB57YXOH08595528121892,drug91243812,439
3709,GB57YXOH08595528121892,drug90419812,544
3710,GB57YXOH08595528121892,drug94679120,157
3711,GB57YXOH08595528121892,drug03704639,238
3712,GB57YXOH08595528121892,drug75151645,321
3713,GB57YXOH08595528121892,drug24274852,754
3714,GB57YXOH08595528121892,drug11824657,320
3715,GB57YXOH08595528121892,drug01308433,617
3716,GB57YXOH08595528121892,drug94679120,756
3717,GB57YXOH08595528121892,drug02684192,259
3718,GB57YXOH08595528121892,drug70453034,435
3719,GB57YXOH08595528121892,drug62529365,652
3720,GB57YXOH08595528121892,drug56280364,220
3721,GB57YXOH08595528121892,drug45996863,966
3722,GB57YXOH08595528121892,drug04679172,709
3723,GB57YXOH08595528121892,drug30387515,519
3724,GB57YXOH08595528121892,drug04679172,660
